teamNumber,matchNumber,avgHopperShotTime,avgKeyShotTime,didBecomeIncapacitated,didLiftoff,didStartDisabled,disfunctionalPercentage,drivingAbility,liftoffAbility,liftoffTime,lowShotTimesForBoilerAuto,lowShotTimesForBoilerTele,numGearsEjectedTele,numGearsFumbledTele,numGearsPlacedAuto,numGearsPlacedTele,numGroundGearIntakesTele,numHighShotsAuto,numHighShotsTele,numHoppersUsedAuto,numHoppersUsedTele,numHumanGearIntakesTele,numLowShotsAuto,numLowShotsTele,numRPs,rankAgility,rankBallControl,rankDefense,rankGearControl,rankSpeed,scoutName,superNotes,wasDisfunctional
8817,28,,,False,False,False,,,,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,,,0,,,0,0,2,,,,,,,,,"['Jack', 'Nathan', 'Anoushka']",,
9073,1,,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,2,"['Louise', 'Noemi']",fell,False
9971,65,4.222222222222222,8.0,False,True,False,0.0,,50,4.774333333333334,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,1,1,7.081738230729435,25.240041386445938,1,3,0,0.0,0.0,2,2,2,0,3,1,"['Tim', 'Kate', 'Teo']",,False
2135,31,,,False,True,False,0.0,,50,9.232333333333333,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1,0,2,0,0.0,0.0,0,0,2,0.0,0.0,0,2,0,0,1,2,"['Gemma', 'Aidan', 'Louise']",,False
9159,60,,6.444444444444444,True,False,False,0.5,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Caroline', 'Anoushka', 'Noah']",disabled,True
1678,7,,6.75,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,5.0,5,0,0,1,2,0,0,0,0,3,2,0,3,2,"['Kenny', 'Ellie', 'Tim']",,False
6174,62,3.0,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,1,3,3,0,0,0,1,0,0,0,2,2,0,0,3,1,"['David', 'Teo', 'Saif']",fell off rope,False
5817,38,,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1,0.5,1.5,0,0,0,0,0,1,0,0,0,1,0,3,1,1,"['saif', 'Noemi']",,False
9073,59,10.5,14.0,False,True,False,0.0,,50,6.961333333333333,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1.0,0,1,2,1.8309859154929577,3.211267605633803,0,1,0,0.0,0.0,0,1,0,0,1,1,"['Alex', 'Caroline', 'Gemma']","climbed
didn't really do anything",False
5817,32,,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,2,0,2,0,0,0,0,0,2,0,0,2,2,0,0,3,2,"['Caroline', 'Astha', 'Teo']",almost climbed,False
9671,4,,,False,True,False,0.0,,50,0.633,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1,0,5,2,0,0,0,0,1,0,0,2,3,0,0,3,3,['Jack'],"climbed
",False
9817,52,1.5,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0.5,0,0,0,0,10.343811394891947,35.0098231827112,0,0,0,0.0,0.0,1,1,0,3,1,1,"['Zoravar', 'Amanda']",did not attempt,False
9817,3,,,True,False,False,0.5,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,['Jack'],"incapacitated
stuttery in the beginning
",True
3482,27,,,False,True,False,,,,6.864,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,2,,,1,,,0,1,0,,,,,,,,,"['Lasthenia', 'Louise', 'Kate']",,
,,,,False,True,False,,,,15.346,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,,,0,,,0,0,1,,,,,,,,,"['Noemi', 'saif']",,
3482,20,,,False,True,False,0.0,,50,9.354666666666667,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",1,2,0,0,3,0.0,0.0,0,0,0,0.0,0.0,0,3,0,0,2,3,"['Michael', 'Nick', 'Noah']",,False
1671,29,,,False,True,False,,,,3.699,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1,,,1,,,0,0,1,,,,,,,,,"['Astha', 'Teo']",,
9073,39,,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,2.5,0,2,5.0,0.0,0.0,0,0,0,0.0,0.0,3,2,0,0,2,2,"['Noemi', 'saif']",,False
9104,28,,,False,True,False,,,,7.114,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1,,,3,,,0,0,0,,,,,,,,,"['Louise', 'Kate', 'Lasthenia']",,
8971,17,,,True,False,False,0.5,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,"['saif', 'Caroline', 'Noemi']",dead,True
9073,51,,,False,True,False,0.0,,50,15.622666666666667,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,2,0,1,3,0,0,0,0,0,0,0,0,3,0,0,3,3,"['Lasthenia', 'Kate', 'Jack']",climbed,False
9073,35,,,False,True,False,0.0,,50,7.567666666666668,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,3.0,0,1,3,0.0,0.0,0,0,0,0.0,0.0,3,1,0,0,1,1,"['David', 'Justin', 'David']",climbed,False
2135,41,,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,4,0,0.0,0.0,0,0,3,0.0,0.0,0,1,0,0,2,3,"['Anoushka', 'Amanda', 'David', 'Alex']",climbed,False
8971,11,2.8333333333333335,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,3,"['Kate', 'Noemi', 'Ellie']","didn't climb
",False
5012,51,,,False,True,False,0.0,,50,,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1,0,4,6,0,0,0,0,0,0,0,3,3,0,0,3,3,"['Caroline', 'Anoushka', 'Michael']",climbed,False
6174,35,,8.0,False,True,False,0.0,,50,8.845,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,2,3,"['Louise', 'Gemma', 'Aidan']",climber didn't attatch to rope. sounds like small airplane.,False
5012,54,0.0,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,7,6.5,145.0,0.0,0,0,0,0.0,0.0,2,3,0,0,3,3,"['Zoravar', 'Tim', 'Michael', 'Kenny']","didn't climb
fast, scored lots of gears
",False
6174,38,,,False,True,False,0.0,,50,4.822,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0.5,0,2,3,0,0,1,0,0,0,0,2,3,0,0,3,1,"['Teo', 'Caroline']",climbed,False
5104,53,,,False,True,False,0.0,,50,3.8064999999999998,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1.0,0.5,1.5,0,0,0,0,0,3,0,0,0,3,0,0,3,1,"['Anoushka', 'Saif']",climbed,False
6657,20,,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,1,0,0,1,1,"['Lasthenia', 'David', 'Caroline']",could not attach,False
6305,31,,,False,True,False,0.0,,50,17.972666666666665,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,1,0,0.0,0.0,0,1,0,0.0,0.0,2,1,0,3,1,1,"['Caroline', 'Astha', 'Teo']",climbed,False
2073,36,5.333333333333334,5.575757575757576,False,True,False,0.0,,50,4.293,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,3,1,2,6,0,0,0,1,0,0,0,2,2,0,0,2,2,"['Zoravar', 'Nick', 'Noah']",climbed,False
1323,13,,11.333333333333334,False,True,False,0.0,,50,5.785666666666667,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,1,3,3,0,0,1,1.0,0,0,0,3,3,3,0,3,2,"['Zoravar', 'Michael', 'Kenny']",,False
9255,53,,,False,True,False,0.0,,50,8.369,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,2.0,0,0.0,0.0,0,0,1,0.0,0.0,3,2,0,0,1,1,"['Kenny', 'Alex', 'Ellie']",climbed,False
1323,18,,7.833333333333334,False,True,False,0.0,,50,4.12,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1,1,4,5,27.357512953367877,37.92746113989637,0,1,0,0.0,0.0,4,3,3,0,3,3,"['Kate', 'Lasthenia', 'Louise']",climbed,False
5852,39,,8.0,True,False,False,0.5,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,0,0,5.830000000000001,0.0,0,0,0,0.0,0.0,3,0,0,0,0,0,"['Kate', 'Aidan', 'Justin']",,True
5940,17,,,False,True,False,0.0,,50,3.218,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,3,3,2,"['David', 'Alex', 'Tim']",climbed,False
8678,32,,,False,True,False,0.0,,50,2.8983333333333334,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,2,0,0,0,0,1,2,0,0,2,3,0,0,2,3,"['David', 'Justin', 'David']",climbed,False
9012,66,,,False,True,False,0.0,,50,4.284666666666667,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,1,2,0,0,0,0,1,2,0,0,0,3,0,0,3,3,"['Ellie', 'Justin', 'Louise']",,False
3859,1,,,False,True,False,0.0,,50,8.914666666666667,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,2,0,3,3,0,0,0,0,1,0,0,2,3,0,0,1,4,"['Kenny', 'Ayush', 'Calvin']","climbed

",False
,,,,False,False,False,,,,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,4,,,0,,,0,0,1,,,,,,,,,['Amanda'],,
5852,49,,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0.5,0,1.5,0,0,0,0,0,1,0,0,0,2,0,0,3,2,"['Kenny', 'Tim']",didn't climb,False
9012,33,4.5,6.666666666666667,False,True,False,0.0,,50,3.330666666666667,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,3,"['Justin', 'Tim', 'Amanda']",,False
1323,7,9.666666666666666,8.066666666666666,False,True,False,0.0,,50,8.302666666666667,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,1,3,3,31.104129263913823,54.66786355475764,0,0,0,0.0,0.0,3,3,2,0,3,3,"['Louise', 'Nick', 'Teo']",climbed,False
4159,30,,6.333333333333334,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",1,0,0,4,3,0,0,0,0,0,0,0,2,2,0,0,2,2,"['Zoravar', 'Noah', 'Nick']","engaged, fell",False
9971,26,,,False,True,False,,,,3.758,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,,,0,,,1,1,1,,,,,,,,,['Ellie'],,
9159,11,,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,0,2,2,"['Jack', 'Anoushka', 'Teo']",,False
6174,2,,,False,True,False,0.0,,50,4.513999999999999,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1,0,6,6,0,0,0,0,0,0,0,2,3,0,0,3,2,"['Nathan', 'Kate', 'Alex']","climbed
",False
971,10,7.333333333333334,,False,True,False,0.0,,50,3.978333333333333,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,2,0,0.6094808126410834,0.7855530474040632,0,1,3,0.0,0.0,3,2,3,0,2,2,"['Kate', 'Kenny', 'Nathan']",,False
6174,9,,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1,0,3,3.0,0,0,0,0,1.0,0,0,0,2,0,0,3,1,"['Michael', 'Caroline']",,False
8678,47,,,False,True,False,0.0,,50,2.26,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1,1,2,0,0,0,0,0,3,0,0,2,1,0,0,2,3,['Alex'],"didn't climb
scored gear in auto",False
817,33,,,False,False,False,,,,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,,,0,,,0,0,1,,,,,,,,,['Justin'],,
9973,15,,,False,True,False,0.0,,50,4.049,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1,0,2,0,0,0,0,0,2,0,0,2,3,0,0,3,1,"['Zoravar', 'aidan', 'Jack']",,False
8678,42,,,True,False,False,0.5,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1,0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,3,0,0,1,3,"['Noemi', 'saif']",incap,True
9973,6,,,False,True,False,0.0,,50,5.3495,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,2,0,0.0,0.0,0,0,1,0.0,0.0,2,3,0,0,1,2,"['Noemi', 'Nathan']",climbed,False
3859,61,4.25,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0.75,0,2.5,4,0,0,0,0,0,0,0,0,2,0,0,3,3,"['Noah', 'Justin', 'Zoravar', 'Amanda']",did not attempt to climb,False
973,55,10.333333333333334,,False,True,False,0.0,,50,2.121333333333333,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1,0,2,0,47.65652951699464,79.0304114490161,0,1,0,0.0,0.0,2,1,2,0,1,2,"['Anoushka', 'Caroline', 'Jack']","climbed
shot during auto
not good at s scoring gears",False
,,,,False,False,False,,,,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,,,2,,,0,0,0,,,,,,,,,['Justin'],,
3303,56,,8.666666666666666,False,True,False,0.0,,50,7.070333333333333,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,2,0,3,4,0,0,0,1,0,0,0,2,1,0,0,1,1,"['Nick', 'Aidan', 'Caroline']",climbed,False
2659,42,5.5,5.958333333333334,False,True,False,0.0,,50,4.362333333333333,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,4,3,0,0,0,0,0,0,0,2,3,0,0,3,3,"['Zoravar', 'Noah', 'Nick']",climbed,False
3303,50,,,False,True,False,0.0,,50,4.504666666666666,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,2,2,"['Alex', 'Calvin', 'Jack']",climbed,False
8817,56,,3.3333333333333335,False,True,False,0.0,,50,4.9319999999999995,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"['Noah', 'Anoushka', 'Michael']","incapacitate, climbed at the end",False
8817,59,4.0,5.888888888888889,False,True,False,0.0,,50,8.769,"[{'position': 'Other  ', 'numShots': 0, 'time': 0}]","[{'position': 'Other  ', 'numShots': 0, 'time': 0}, {'position': 'Other  ', 'numShots': 0, 'time': 0}]",0,0,0,3,0,0,0,1,1,2,0,0,2,1,0,0,2,1,"['Kate', 'Saif', 'Lasthenia']",climbed,False
9971,57,11.0,7.333333333333333,False,True,False,0.0,,50,11.205666666666666,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,2,0,6.826203208556151,12.36096256684492,1,1,2,0.0,0.0,2,2,3,0,1,2,"['Gemma', 'Lasthenia', 'Jack']",climbed,False
1678,41,10.416666666666668,9.0,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",1,0,0,0,0,67.05254648342763,71.4761519805982,1,1,0,0.0,0.0,2,2,3,0,2,2,"['Calvin', 'Ellie', 'Justin']",,False
4159,43,,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,3,1,0.0,0.0,0,0,0,0.0,0.0,2,3,0,0,2,3,['Caroline'],didn't climb,False
1678,47,,4.0,False,True,False,0.0,,50,4.882666666666666,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",1,0,0,2,3,0,0,0,2,0,0,0,2,3,2,0,3,2,"['Zoravar', 'Kate', 'Ellie']","climbed
shot in auto",False
4159,48,,14.5,False,True,False,0.0,,50,5.773,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1,0,2,2,0,0,0,0,0,0,0,0,2,0,0,2,3,['Astha'],"climbed, had trouble triggering the touchpad",False
9104,61,10.333333333333332,5.583333333333333,False,True,False,0.0,,50,6.912,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,2,1,0,0,0,1,0,0,0,2,1,0,0,3,2,"['Kate', 'Ayush', 'David']",,False
3495,36,,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,1.5,0,0,0,0,0,0.5,0,0,2,1,0,0,1,1,"['Justin', 'David']",didn't attach,False
9012,30,,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0,3,3,"['Gemma', 'Louise', 'Aidan']",,False
8971,54,,,False,True,False,0.0,,50,4.184,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,3.3333333333333335,3.0,0,0,0,0,0,0,0,1,1,0,0,1,3,"['Alex', 'Ayush', 'Saif']",climbed,False
9323,63,8.5,8.666666666666666,False,True,False,0.0,,50,6.500666666666667,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,2,1,0,0,1,1,0,0,0,0,3,3,0,2,2,"['Teo', 'Kenny', 'Alex']",,False
9171,30,,,False,False,False,0.0,,0,0,"[{'position': None, 'numShots': None, 'time': None}]","[{'position': None, 'numShots': None, 'time': None}]",0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,"['Teo', 'Astha', 'Caroline']",didn't climb,False
