NorthernLights,mndu2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
team Number,nickname,auto Mobility Points,auto Fuel Low,auto Fuel High,auto Fuel Points,rotor 1 Auto,rotor 2 Auto,auto Rotor Points,auto Scored Gears,estimated Auto Gears,estimated Auto Gears 2,auto Rotor Bonus,auto Points,teleop Fuel Low,teleop Fuel High,teleop Fuel Points,rotor 1 Engaged,rotor 2 Engaged,rotor 3 Engaged,rotor 4 Engaged,teleop Rotor Points,teleop Scored Gears,estimated Teleop Gears,estimated Teleop Gears 2,teleop Points,touchpad Near,touchpad Middle,touchpad Far,teleop Takeoff Points,anterior Touchpad Activation Rate,estimated Subtracted Opponent Gears,subtracted Opponent Teleop Points,kPa Ranking Point Achieved,rotor Ranking Point Achieved,foul Count,fouls Drawn,tech Foul Count,tech Fouls Drawn,foul Points,foul Points Drawn,total Rotor Points,total Rotors Engaged,total Scored Gears,estimated Total Gears,estimated Total Gears 2,kPa Added,total Points,playoff Total Points,win,winning Margin,winning Margin Elo,,,,,
3723,TEKnights,5.29,0.00,-0.26,-0.26,0.13,0.00,7.85,0.13,-1.00,-1.00,2.62,12.88,3.84,-1.76,-0.26,0.33,0.37,-0.02,0.01,22.95,0.61,-1.00,-1.00,58.39,0.32,0.17,0.22,35.70,0.33,-1.00,-1.00,0.00,0.01,0.08,0.01,0.01,0.04,0.76,0.98,30.79,0.70,0.74,-1.00,-1.00,-0.52,72.24,73.67,0.37,32.48,1496,,,,,
3754,TrekNorth First City Robotics,4.14,0.00,0.44,0.44,-0.24,0.00,-14.52,-0.24,-1.00,-1.00,-4.84,-9.94,-0.12,-3.23,-0.99,0.33,0.32,0.13,-0.00,40.70,1.35,-1.00,-1.00,71.66,0.04,0.08,0.51,31.95,0.64,-1.00,-1.00,0.00,-0.00,0.50,0.06,0.13,0.19,5.76,5.02,26.18,0.78,1.11,-1.00,-1.00,-0.55,66.75,66.46,0.31,3.09,1426,,,,,
3883,Data Bits,3.93,0.00,1.54,1.54,-0.07,0.00,-4.38,-0.07,-1.00,-1.00,-1.46,1.09,-0.65,-0.87,-0.45,0.33,0.23,0.53,0.02,47.63,2.77,-1.00,-1.00,53.78,0.07,-0.23,0.30,6.59,0.64,-1.00,-1.00,0.00,0.02,-0.01,0.23,-0.15,0.00,-3.78,1.22,43.25,1.12,2.70,-1.00,-1.00,1.09,56.09,57.98,0.17,-4.99,1523,,,,,
4054,Robo Raiders,4.66,0.00,-0.04,-0.04,-0.12,0.00,-7.00,-0.12,-1.00,-1.00,-2.33,-2.38,-0.29,-2.92,-0.96,0.33,0.23,0.12,-0.00,31.66,0.99,-1.00,-1.00,39.81,-0.06,0.01,0.24,9.10,0.13,-1.00,-1.00,0.00,-0.00,-0.10,-0.08,0.19,-0.15,4.26,-4.13,24.67,0.68,0.87,-1.00,-1.00,-1.00,33.30,32.82,0.23,-5.22,1484,,,,,
4174,Mustangs,5.39,0.00,-0.25,-0.25,-0.02,0.00,-1.26,-0.02,-1.00,-1.00,-0.42,3.88,0.31,0.36,0.21,0.33,0.36,0.31,-0.04,39.42,1.74,-1.00,-1.00,66.03,0.10,0.15,0.27,26.39,0.50,-1.00,-1.00,0.00,-0.04,-0.22,-0.30,0.01,-0.03,-0.96,-2.37,38.16,0.96,1.71,-1.00,-1.00,-0.04,67.54,63.84,0.46,50.60,1499,,,,,
4226,Huskies,5.20,0.00,0.40,0.40,0.25,0.00,14.99,0.25,-1.00,-1.00,5.00,20.59,-1.19,-1.01,-0.38,0.33,0.27,-0.20,-0.04,4.83,-0.68,-1.00,-1.00,46.92,0.35,0.41,0.09,42.47,0.80,-1.00,-1.00,0.00,-0.04,0.19,0.09,0.79,0.23,20.67,6.25,19.82,0.37,-0.43,-1.00,-1.00,0.02,73.76,69.88,0.18,-7.75,1424,,,,,
4239,WARPSPEED,4.46,0.00,0.10,0.10,0.13,0.00,7.94,0.13,-1.00,-1.00,2.65,12.50,-1.06,0.46,0.00,0.33,0.26,0.05,0.03,21.62,0.75,-1.00,-1.00,23.66,0.23,-0.09,-0.10,2.04,0.38,-1.00,-1.00,0.00,0.03,0.08,-0.01,-0.34,0.27,-8.09,6.61,29.56,0.67,0.88,-1.00,-1.00,0.11,42.78,45.79,0.26,-2.25,1441,,,,,
4506,PioNerds,6.80,0.00,-0.25,-0.25,0.37,0.00,21.93,0.37,-1.00,-1.00,7.31,28.48,-0.14,-0.69,-0.38,0.33,0.17,0.30,0.00,17.40,1.16,-1.00,-1.00,31.13,0.08,0.09,0.11,14.11,0.13,-1.00,-1.00,0.00,0.00,0.18,-0.11,0.23,0.14,6.64,3.00,39.33,0.80,1.52,-1.00,-1.00,-0.63,62.61,62.67,0.05,-41.46,1400,,,,,
4607,The Coalition of Independent Students,2.82,0.00,-0.18,-0.18,0.06,0.00,3.80,0.06,-1.00,-1.00,1.27,6.45,0.78,14.29,4.52,0.33,0.23,-0.20,-0.01,11.49,-0.47,-1.00,-1.00,31.55,-0.07,0.19,0.18,15.54,0.63,-1.00,-1.00,0.00,-0.01,0.35,0.63,0.29,-0.06,9.00,1.57,15.30,0.35,-0.40,-1.00,-1.00,4.34,39.56,38.33,-0.14,-28.97,1396,,,,,
4623,Flyer Robotics,6.51,0.00,-0.08,-0.08,0.75,0.00,45.26,0.75,-1.00,-1.00,15.09,51.69,3.65,6.18,2.41,0.33,0.49,0.13,-0.02,7.12,0.64,-1.00,-1.00,72.17,0.19,0.65,0.41,62.63,0.75,-1.00,-1.00,0.00,-0.02,-0.02,0.21,0.12,0.15,2.77,4.73,52.38,0.93,1.40,-1.00,-1.00,2.33,128.59,126.73,0.17,29.27,1566,,,,,
