PNWAuburn,waahs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
team Number,nickname,auto Mobility Points,auto Fuel Low,auto Fuel High,auto Fuel Points,rotor 1 Auto,rotor 2 Auto,auto Rotor Points,auto Scored Gears,estimated Auto Gears,estimated Auto Gears 2,auto Rotor Bonus,auto Points,teleop Fuel Low,teleop Fuel High,teleop Fuel Points,rotor 1 Engaged,rotor 2 Engaged,rotor 3 Engaged,rotor 4 Engaged,teleop Rotor Points,teleop Scored Gears,estimated Teleop Gears,estimated Teleop Gears 2,teleop Points,touchpad Near,touchpad Middle,touchpad Far,teleop Takeoff Points,anterior Touchpad Activation Rate,estimated Subtracted Opponent Gears,subtracted Opponent Teleop Points,kPa Ranking Point Achieved,rotor Ranking Point Achieved,foul Count,fouls Drawn,tech Foul Count,tech Fouls Drawn,foul Points,foul Points Drawn,total Rotor Points,total Rotors Engaged,total Scored Gears,estimated Total Gears,estimated Total Gears 2,kPa Added,total Points,playoff Total Points,win,winning Margin,winning Margin Elo,,,,,
3781,Cardinal Robotics,4.70,-0.01,-0.02,-0.02,0.17,0.00,10.32,0.17,-1.00,-1.00,3.44,15.00,0.77,-2.12,-0.70,0.33,0.34,0.10,0.01,24.19,0.94,-1.00,-1.00,11.22,0.08,-0.23,-0.10,-12.26,0.00,-1.00,-1.00,-0.01,0.01,0.10,0.03,0.16,0.34,4.44,8.72,34.51,0.78,1.11,-1.00,-1.00,-0.72,34.95,35.41,0.15,-10.10,1387,,,,,
3786,Chargers,3.65,0.00,-0.17,-0.17,0.21,0.00,12.44,0.21,-1.00,-1.00,4.15,15.92,0.02,3.48,1.18,0.33,0.34,0.02,-0.08,16.00,0.05,-1.00,-1.00,24.92,0.18,0.18,-0.21,7.74,0.42,-1.00,-1.00,-0.01,-0.08,0.18,0.15,-0.19,-0.07,-3.74,-1.01,28.44,0.61,0.26,-1.00,-1.00,1.01,39.83,31.44,0.03,-32.33,1336,,,,,
3826,"Sequim Robotics Federation ""SRF"" ",4.95,0.01,0.54,0.54,0.24,0.00,14.41,0.24,-1.00,-1.00,4.80,19.89,0.70,3.04,0.96,0.33,0.34,0.51,0.15,44.10,3.41,-1.00,-1.00,73.72,-0.04,0.35,0.25,28.67,0.64,-1.00,-1.00,-0.03,0.15,-0.12,0.07,0.21,0.13,4.74,3.56,58.50,1.34,3.65,-1.00,-1.00,1.50,97.17,111.90,0.23,18.53,1523,,,,,
3876,Mabton LugNutz,5.70,-0.02,-0.22,-0.22,0.21,0.00,12.60,0.21,-1.00,-1.00,4.20,18.07,-0.09,-4.20,-1.34,0.33,0.34,0.33,-0.08,28.77,1.35,-1.00,-1.00,37.26,0.27,-0.15,0.07,9.82,0.08,-1.00,-1.00,-0.02,-0.08,-0.01,0.06,0.02,0.35,0.42,9.11,41.38,0.93,1.56,-1.00,-1.00,-1.56,64.45,56.56,0.06,10.93,1410,,,,,
4060,S.W.A.G.,4.94,-0.01,-0.03,-0.03,0.15,0.00,8.73,0.15,-1.00,-1.00,2.91,13.63,-0.05,-0.67,-0.26,0.33,0.34,0.11,0.01,25.83,1.03,-1.00,-1.00,74.84,0.40,0.35,0.23,49.27,0.64,-1.00,-1.00,-0.02,0.01,-0.10,0.07,0.08,0.22,1.53,5.98,34.56,0.79,1.18,-1.00,-1.00,-0.30,94.45,94.80,0.25,-12.06,1445,,,,,
4131,Iron Patriots,4.82,0.08,-0.11,-0.11,0.46,0.00,27.34,0.46,-1.00,-1.00,9.11,32.04,0.18,0.32,0.08,0.33,0.34,0.25,0.03,19.95,1.41,-1.00,-1.00,62.40,0.07,0.41,0.36,42.37,0.74,-1.00,-1.00,-0.01,0.03,-0.05,0.04,-0.13,0.07,-3.58,2.08,47.29,0.95,1.87,-1.00,-1.00,-0.03,96.52,99.44,0.35,26.17,1456,,,,,
4173,Bulldogs,4.11,-0.01,-0.34,-0.34,0.12,0.00,7.04,0.12,-1.00,-1.00,2.35,10.81,-0.06,-2.94,-0.96,0.33,0.34,-0.06,-0.07,17.54,-0.05,-1.00,-1.00,54.45,0.26,0.20,0.29,37.86,0.79,-1.00,-1.00,-0.00,-0.07,0.20,0.07,-0.18,0.05,-3.45,1.48,24.58,0.56,0.07,-1.00,-1.00,-1.29,66.74,60.04,0.23,6.61,1405,,,,,
4205,ROBOCUBS,4.79,0.08,-0.19,-0.19,-0.06,0.00,-3.45,-0.06,-1.00,-1.00,-1.15,1.14,-0.01,3.63,1.08,0.33,0.35,0.25,-0.03,38.20,1.56,-1.00,-1.00,59.33,0.22,0.06,0.13,20.05,0.57,-1.00,-1.00,-0.00,-0.03,0.14,0.04,-0.08,0.09,-1.34,2.43,34.75,0.90,1.50,-1.00,-1.00,0.88,62.90,59.61,-0.04,-36.30,1322,,,,,
4461,Ramen,4.66,0.01,-0.35,-0.35,-0.08,0.00,-4.72,-0.08,-1.00,-1.00,-1.57,-0.40,-0.15,6.61,2.21,0.33,0.34,-0.11,0.07,28.50,0.74,-1.00,-1.00,47.72,0.10,0.18,0.06,17.00,0.25,-1.00,-1.00,-0.01,0.07,-0.11,0.05,0.29,-0.13,6.70,-3.11,23.78,0.63,0.66,-1.00,-1.00,1.87,44.21,50.89,0.07,-61.64,1332,,,,,
4579,RoboEagles,4.73,0.00,0.86,0.86,0.36,0.00,21.76,0.36,-1.00,-1.00,7.25,27.35,0.60,-2.72,-0.91,0.33,0.34,0.08,0.00,15.38,0.62,-1.00,-1.00,45.23,0.11,0.43,0.08,30.76,0.50,-1.00,-1.00,0.08,0.00,0.00,0.25,-0.07,-0.05,-1.63,-0.07,37.14,0.75,0.98,-1.00,-1.00,-0.04,72.51,74.10,0.02,-14.39,1411,,,,,
4918,The Roboctopi,4.40,-0.01,6.02,6.02,0.30,0.00,18.23,0.30,-1.00,-1.00,6.08,28.66,-0.10,60.13,19.80,0.33,0.35,0.00,-0.05,13.30,0.13,-1.00,-1.00,85.41,0.50,0.10,0.45,52.31,0.95,-1.00,-1.00,0.07,-0.05,-0.04,0.15,-0.14,0.07,-3.74,2.54,31.54,0.64,0.43,-1.00,-1.00,25.82,116.61,113.52,0.55,53.75,1561,,,,,
5295,Aldernating Current,4.75,0.01,0.46,0.46,-0.04,0.00,-2.15,-0.04,-1.00,-1.00,-0.72,3.06,0.18,2.91,0.97,0.33,0.34,0.55,0.16,56.65,3.87,-1.00,-1.00,95.17,0.16,0.28,0.30,37.55,0.82,-1.00,-1.00,-0.02,0.16,0.05,-0.02,0.12,0.42,3.19,10.36,54.51,1.38,3.84,-1.00,-1.00,1.43,108.59,124.49,0.28,32.52,1552,,,,,
