ONUniversityOfWaterloo,onwat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
team Number,nickname,auto Mobility Points,auto Fuel Low,auto Fuel High,auto Fuel Points,rotor 1 Auto,rotor 2 Auto,auto Rotor Points,auto Scored Gears,estimated Auto Gears,estimated Auto Gears 2,auto Rotor Bonus,auto Points,teleop Fuel Low,teleop Fuel High,teleop Fuel Points,rotor 1 Engaged,rotor 2 Engaged,rotor 3 Engaged,rotor 4 Engaged,teleop Rotor Points,teleop Scored Gears,estimated Teleop Gears,estimated Teleop Gears 2,teleop Points,touchpad Near,touchpad Middle,touchpad Far,teleop Takeoff Points,anterior Touchpad Activation Rate,estimated Subtracted Opponent Gears,subtracted Opponent Teleop Points,kPa Ranking Point Achieved,rotor Ranking Point Achieved,foul Count,fouls Drawn,tech Foul Count,tech Fouls Drawn,foul Points,foul Points Drawn,total Rotor Points,total Rotors Engaged,total Scored Gears,estimated Total Gears,estimated Total Gears 2,kPa Added,total Points,playoff Total Points,win,winning Margin,winning Margin Elo,,,,,
5426,E.J. Lajeunesse,4.58,-0.03,-0.08,-0.08,0.46,0.00,27.84,0.46,-1.00,-1.00,9.28,32.35,-0.24,-4.60,-1.64,0.33,0.36,0.18,0.03,17.44,1.14,-1.00,-1.00,64.57,0.41,0.32,0.24,48.77,0.86,-1.00,-1.00,-0.13,0.03,0.10,0.31,0.08,-0.15,2.42,-2.11,45.29,0.90,1.61,-1.00,-1.00,-1.72,94.80,95.12,0.41,40.87,1474,,,,,
5689,CK Cyber Pack,5.07,-0.01,-1.44,-1.44,0.26,0.00,15.36,0.26,-1.00,-1.00,5.12,18.98,0.29,-5.20,-1.66,0.35,0.23,0.21,0.07,23.72,1.45,-1.00,-1.00,47.64,0.04,0.30,0.17,25.58,0.50,-1.00,-1.00,-0.03,0.07,-0.12,0.09,-0.18,-0.02,-5.19,-0.11,39.07,0.85,1.70,-1.00,-1.00,-3.11,66.51,72.82,0.10,19.75,1386,,,,,
5776,Phoenix,4.24,-0.14,-0.72,-0.77,0.14,0.00,8.32,0.14,-1.00,-1.00,2.77,11.80,0.52,-2.45,-0.77,0.34,0.30,0.03,-0.03,20.47,0.43,-1.00,-1.00,15.49,0.06,-0.06,-0.09,-4.20,0.17,-1.00,-1.00,-0.05,-0.03,0.10,-0.25,0.20,-0.04,5.56,-2.22,28.79,0.65,0.56,-1.00,-1.00,-1.54,25.07,21.34,-0.15,-43.96,1302,,,,,
5912,Heritage Robotics,4.17,-0.28,-0.42,-0.51,0.07,0.00,4.34,0.07,-1.00,-1.00,1.45,8.01,-0.07,2.08,0.59,0.34,0.38,0.17,-0.01,32.46,1.32,-1.00,-1.00,83.64,0.50,0.22,0.29,50.59,0.63,-1.00,-1.00,0.03,-0.01,0.23,0.45,0.05,0.06,2.38,3.67,36.80,0.88,1.39,-1.00,-1.00,0.08,95.31,94.98,0.52,65.20,1536,,,,,
6135,Arctos,3.42,-0.15,0.07,0.03,-0.33,0.00,-19.94,-0.33,-1.00,-1.00,-6.65,-16.49,-0.46,-4.43,-1.45,0.35,0.40,-0.13,-0.01,37.70,0.56,-1.00,-1.00,71.07,0.23,0.11,0.36,34.82,0.43,-1.00,-1.00,0.02,-0.01,0.43,-0.08,-0.05,0.01,1.00,-0.15,17.76,0.61,0.23,-1.00,-1.00,-1.42,54.42,53.72,-0.01,-38.62,1339,,,,,
6330,6330 - Arc Angels,0.79,0.05,1.80,1.82,0.14,0.00,8.61,0.14,-1.00,-1.00,2.87,11.22,-0.45,1.24,0.30,0.34,0.21,0.09,-0.02,18.86,0.49,-1.00,-1.00,25.63,0.03,0.06,0.04,6.47,0.17,-1.00,-1.00,0.08,-0.02,0.25,0.14,-0.31,-0.05,-6.51,-0.61,27.47,0.61,0.64,-1.00,-1.00,2.12,36.24,35.41,-0.05,-50.73,1300,,,,,
6331,Sabotage,3.13,-0.09,0.19,0.16,-0.01,0.00,-0.32,-0.01,-1.00,-1.00,-0.11,2.96,-0.45,-2.55,-0.93,0.33,0.24,0.11,-0.02,26.69,0.81,-1.00,-1.00,47.20,-0.04,0.36,0.11,21.44,0.58,-1.00,-1.00,-0.06,-0.02,-0.04,-0.13,-0.21,-0.08,-5.52,-2.71,26.37,0.66,0.81,-1.00,-1.00,-0.77,47.45,44.64,-0.03,-38.33,1369,,,,,
6342,BT Robotics,3.91,-0.09,-0.95,-0.98,0.34,0.00,20.47,0.34,-1.00,-1.00,6.82,23.40,0.73,1.88,0.67,0.33,0.41,0.16,-0.02,21.62,0.99,-1.00,-1.00,32.50,0.18,-0.27,0.29,10.20,0.38,-1.00,-1.00,-0.05,-0.02,-0.09,-0.18,0.13,0.15,2.73,2.79,42.10,0.88,1.33,-1.00,-1.00,-0.31,58.69,55.59,-0.01,-3.49,1385,,,,,
6347,St. James,4.30,0.10,-1.79,-1.76,0.20,0.00,11.74,0.20,-1.00,-1.00,3.91,14.28,0.71,-2.33,-0.72,0.34,0.41,0.56,-0.03,43.34,2.68,-1.00,-1.00,63.75,-0.01,-0.01,0.44,21.12,0.50,-1.00,-1.00,-0.08,-0.03,0.12,-0.03,-0.06,0.12,-0.91,2.72,55.08,1.28,2.87,-1.00,-1.00,-2.47,80.75,75.85,0.23,-1.50,1357,,,,,
6461,Iron Stallions,3.82,-0.07,0.64,0.61,0.22,0.00,13.36,0.22,-1.00,-1.00,4.45,17.79,2.35,2.95,1.23,0.34,0.29,-0.04,-0.03,14.03,0.06,-1.00,-1.00,42.34,-0.03,0.41,0.16,27.08,0.64,-1.00,-1.00,0.05,-0.03,0.24,-0.21,0.37,0.19,10.40,3.69,27.39,0.57,0.28,-1.00,-1.00,1.84,63.81,61.96,0.31,6.75,1446,,,,,
6481,Deus ex Machina,5.17,-0.11,0.72,0.68,-0.29,0.00,-17.10,-0.29,-1.00,-1.00,-5.70,-11.26,0.27,1.87,0.59,0.33,0.41,0.05,-0.01,42.71,1.23,-1.00,-1.00,44.73,-0.05,-0.14,0.22,1.43,0.26,-1.00,-1.00,0.03,-0.01,0.13,0.21,0.32,0.33,8.67,9.27,25.61,0.78,0.95,-1.00,-1.00,1.27,42.75,42.26,0.08,-13.43,1404,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
