ONVictoriaParkCollegiate,onto2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
team Number,nickname,auto Mobility Points,auto Fuel Low,auto Fuel High,auto Fuel Points,rotor 1 Auto,rotor 2 Auto,auto Rotor Points,auto Scored Gears,estimated Auto Gears,estimated Auto Gears 2,auto Rotor Bonus,auto Points,teleop Fuel Low,teleop Fuel High,teleop Fuel Points,rotor 1 Engaged,rotor 2 Engaged,rotor 3 Engaged,rotor 4 Engaged,teleop Rotor Points,teleop Scored Gears,estimated Teleop Gears,estimated Teleop Gears 2,teleop Points,touchpad Near,touchpad Middle,touchpad Far,teleop Takeoff Points,anterior Touchpad Activation Rate,estimated Subtracted Opponent Gears,subtracted Opponent Teleop Points,kPa Ranking Point Achieved,rotor Ranking Point Achieved,foul Count,fouls Drawn,tech Foul Count,tech Fouls Drawn,foul Points,foul Points Drawn,total Rotor Points,total Rotors Engaged,total Scored Gears,estimated Total Gears,estimated Total Gears 2,kPa Added,total Points,playoff Total Points,win,winning Margin,winning Margin Elo,,,,,
5719,Pink Titans,4.56,0.00,-0.07,-0.07,0.16,0.00,9.43,0.16,-1.00,-1.00,3.14,13.91,0.47,-0.43,-0.10,0.33,0.34,0.25,0.00,30.88,1.54,-1.00,-1.00,66.54,0.08,0.65,-0.02,35.76,0.63,-1.00,-1.00,0.00,0.00,-0.02,0.59,-0.16,0.17,-4.11,7.29,40.31,0.93,1.70,-1.00,-1.00,-0.18,87.74,87.74,0.14,23.49,1460,,,,,
5911,PARAGON,5.81,0.00,-0.10,-0.10,0.20,0.00,12.19,0.20,-1.00,-1.00,4.06,17.89,-0.26,-0.27,-0.03,0.33,0.21,0.17,0.00,20.11,0.87,-1.00,-1.00,16.49,-0.12,-0.07,0.12,-3.60,0.21,-1.00,-1.00,0.00,0.00,0.61,0.68,0.09,-0.12,5.21,0.53,32.30,0.71,1.08,-1.00,-1.00,-0.13,34.91,34.91,-0.08,-67.95,1279,,,,,
5921,Binary Power,4.91,0.00,-0.12,-0.12,0.18,0.00,10.80,0.18,-1.00,-1.00,3.60,15.59,-0.55,-0.73,-0.26,0.33,0.36,0.19,0.00,28.20,1.30,-1.00,-1.00,21.56,0.18,-0.14,-0.17,-6.38,0.07,-1.00,-1.00,0.00,0.00,0.77,0.10,0.10,0.40,6.27,10.53,39.01,0.89,1.48,-1.00,-1.00,-0.39,47.68,47.68,0.19,-24.78,1338,,,,,
6141,Senator O'Connor College School,4.26,0.00,-0.24,-0.24,0.04,0.00,2.37,0.04,-1.00,-1.00,0.79,6.39,-0.47,-1.04,-0.39,0.33,0.26,0.05,0.00,24.11,0.68,-1.00,-1.00,25.06,0.08,-0.08,0.03,1.34,0.37,-1.00,-1.00,0.00,0.00,0.30,-0.07,0.74,-0.08,20.06,-2.25,26.48,0.64,0.72,-1.00,-1.00,-0.63,29.20,29.20,-0.06,-42.59,1274,,,,,
6387,Discobots Canada (Brampton Robotics Education),3.97,0.00,-0.23,-0.23,0.11,0.00,6.62,0.11,-1.00,-1.00,2.21,10.36,0.62,0.20,0.16,0.33,0.37,0.03,0.00,24.84,0.75,-1.00,-1.00,53.65,0.29,0.27,0.01,28.65,0.88,-1.00,-1.00,0.00,0.00,-0.05,0.37,-0.05,1.33,-1.38,35.13,31.45,0.73,0.86,-1.00,-1.00,-0.07,99.14,99.14,0.27,53.41,1423,,,,,
6397,Romero Robotics,5.53,0.00,-0.11,-0.11,0.07,0.00,4.39,0.07,-1.00,-1.00,1.46,9.80,-0.38,0.24,0.13,0.33,0.28,-0.03,0.00,20.61,0.39,-1.00,-1.00,47.50,0.16,0.41,-0.04,26.76,0.36,-1.00,-1.00,0.00,0.00,0.21,-0.19,0.29,-0.22,8.31,-6.40,25.00,0.59,0.46,-1.00,-1.00,0.02,50.90,50.90,0.09,-37.85,1377,,,,,
6564,TDSS Titans,5.30,0.00,-0.35,-0.35,0.23,0.00,14.05,0.23,-1.00,-1.00,4.68,19.00,-0.29,-0.24,-0.10,0.33,0.28,0.35,0.00,29.30,1.74,-1.00,-1.00,41.29,-0.02,0.31,-0.05,12.09,0.24,-1.00,-1.00,0.00,0.00,0.64,-0.02,0.23,-0.02,9.03,-0.66,43.35,0.97,1.97,-1.00,-1.00,-0.45,59.63,59.63,0.23,2.61,1372,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
